"rssi","uuid","eventId","logType","timeStamp"
"-79","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737174"
"-79","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737179"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737306"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737309"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737405"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737408"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737541"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737543"
"-85","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737654"
"-85","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737658"
"-79","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737779"
"-79","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737781"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737889"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400737892"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738038"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738041"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738278"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738281"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738381"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738385"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738524"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738527"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738624"
"-80","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738627"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738734"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738738"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738881"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738884"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738974"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400738979"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400739120"
"-86","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400739123"
"-78","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400739222"
"-78","98ece893-4c60-41ef-aa4d-b672746ac348","0","0","1647400739225"
