"rssi","uuid","eventId","logType","timeStamp"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135923549"
"-84","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135923690"
"-91","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135923794"
"-90","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135923930"
"-95","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135924033"
"-89","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135924171"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135924277"
"-91","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135924404"
"-95","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925189"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925193"
"-89","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925196"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925199"
"-97","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925202"
"-90","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925205"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925247"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925250"
"-89","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925472"
"-89","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925476"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925609"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135925611"
"-97","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926087"
"-97","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926089"
"-91","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926331"
"-91","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926335"
"-92","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926550"
"-92","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135926555"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927031"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927033"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927164"
"-93","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927166"
"-86","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927505"
"-86","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927509"
"-84","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927653"
"-84","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927656"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927892"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135927895"
"-83","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928136"
"-83","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928138"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928236"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928238"
"-83","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928368"
"-83","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928370"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928838"
"-88","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928841"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928973"
"-87","03941279-7ba4-47aa-86f6-20fbd4f9e5ac","0","0","1649135928974"
