"rssi","uuid","eventId","logType","timeStamp"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137829032"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137829527"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137829752"
"-93","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137829875"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137830105"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137830233"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137830355"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137830957"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137831084"
"-95","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137831438"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137831537"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137831663"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137831912"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137832160"
"-97","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833040"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833043"
"-98","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833046"
"-96","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833049"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833051"
"-97","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833142"
"-97","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833145"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833869"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137833870"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137834220"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137834223"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137834595"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137834597"
"-99","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835076"
"-99","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835078"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835200"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835203"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835324"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835326"
"-95","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835551"
"-95","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835553"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835675"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137835677"
"-93","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836050"
"-93","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836053"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836174"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836177"
"-95","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836406"
"-95","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836409"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836530"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836532"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836654"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836657"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836756"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137836759"
"-98","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837007"
"-98","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837010"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837104"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837107"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837231"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837234"
"-96","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837483"
"-96","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837485"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837592"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837594"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837960"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137837962"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838083"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838086"
"-96","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838212"
"-96","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838214"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838335"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838337"
"-100","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838687"
"-100","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838689"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838940"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137838942"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839165"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839168"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839290"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839292"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839415"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839417"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839892"
"-92","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137839894"
"-94","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840016"
"-94","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840018"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840245"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840247"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840495"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840497"
"-93","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840619"
"-93","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840621"
"-99","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840748"
"-99","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137840750"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137841196"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137841198"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137841319"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137841321"
