"rssi","uuid","eventId","logType","timeStamp"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137414767"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137414874"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137415003"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137415126"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137415628"
"-82","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137415751"
"-83","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137415852"
"-80","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137416106"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137416233"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137416331"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137416584"
"-80","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137417411"
"-80","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137417537"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137417663"
"-81","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137417914"
"-81","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137418139"
"-78","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137418262"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419264"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419267"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419269"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419339"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419342"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419442"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419443"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419566"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419568"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419691"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419693"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419814"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137419816"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420295"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420298"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420424"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420426"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420645"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420647"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420995"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137420997"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421376"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421377"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421474"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421476"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421603"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421605"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421726"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421728"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421849"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137421851"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422228"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422230"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422449"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422452"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422804"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137422806"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423180"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423182"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423280"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423283"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423406"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423408"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423529"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423531"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423761"
"-84","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137423763"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424011"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424013"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424136"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424138"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424235"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424238"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424360"
"-89","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424363"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424487"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424489"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424612"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424613"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424735"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424737"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424834"
"-90","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424836"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424960"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137424961"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425092"
"-87","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425094"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425315"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425317"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425443"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425445"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425566"
"-91","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425568"
"-83","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425692"
"-83","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425693"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425941"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137425943"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426191"
"-86","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426192"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426288"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426290"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426422"
"-85","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426424"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426547"
"-88","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426549"
"-80","64c204b3-091a-4d34-a7a3-3aaedf8bf0eb","0","0","1649137426670"
