"rssi","uuid","eventId","logType","timeStamp"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343363"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343484"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343613"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343731"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343873"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332343962"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344092"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344220"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344452"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344549"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344679"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344796"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332344916"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345047"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345161"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345291"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345389"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345504"
"-91","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345638"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345761"
"-90","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345917"
"-90","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332345994"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346128"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346393"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346487"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346728"
"-89","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346835"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332346955"
"-88","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347197"
"-98","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347424"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347530"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347651"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347770"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332347907"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332348270"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332348361"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332348473"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332348976"
"-89","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349092"
"-92","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349217"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349344"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349465"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349586"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349711"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349862"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332349952"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350079"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350203"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350324"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350407"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350686"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350782"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332350909"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351056"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351152"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351273"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351398"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351518"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351644"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351762"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332351889"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352012"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352132"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352226"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352335"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352460"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352615"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352849"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332352951"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353077"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353196"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353323"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353443"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353565"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353687"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353807"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332353927"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354057"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354176"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354269"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354383"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354512"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354636"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354756"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354879"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332354997"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355121"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355242"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355367"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355491"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355610"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355729"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355857"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332355976"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356099"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356218"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356312"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356432"
"-75","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356555"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356682"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356819"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332356940"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357031"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357157"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357274"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357409"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357520"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357653"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357776"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332357901"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358026"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358153"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358270"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358399"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358516"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358607"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358755"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332358884"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359005"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359128"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359248"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359365"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359465"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359587"
"-89","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359715"
"-88","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359840"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332359959"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360081"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360207"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360330"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360450"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360573"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360842"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332360934"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361050"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361186"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361303"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361432"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361551"
"-87","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361646"
"-86","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361768"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332361894"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362017"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362137"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362229"
"-85","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362356"
"-84","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362495"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362583"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362711"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362842"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332362965"
"-75","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363090"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363215"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363336"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363456"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363550"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363677"
"-75","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363796"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332363923"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364043"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364152"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364286"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364413"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364503"
"-75","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364631"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364752"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364880"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332364999"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365153"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365244"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365367"
"-73","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365478"
"-73","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365600"
"-73","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365724"
"-74","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365849"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332365969"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366091"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366189"
"-75","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366309"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366432"
"-76","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366553"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366678"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366802"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332366925"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367047"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367173"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367267"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367391"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367512"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367640"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367791"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332367883"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368005"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368132"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368253"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368380"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368501"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368593"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368722"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368848"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332368993"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369088"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369184"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369308"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369430"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369555"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369680"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369795"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332369924"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370045"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370170"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370264"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370384"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370510"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370634"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370756"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370884"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332370974"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332371097"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375326"
"-77","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375459"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375551"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375677"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375767"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332375889"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376014"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376138"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376259"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376385"
"-83","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376506"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376660"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376750"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376875"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332376995"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377116"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377246"
"-82","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377477"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377580"
"-81","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377708"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377854"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332377946"
"-80","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378071"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378196"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378307"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378428"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378552"
"-78","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378679"
"-79","23b597d5-b6c6-4ab7-be9d-913e5097b814","0","0","1647332378797"
