"rssi","uuid","eventId","logType","timeStamp"
"-99","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332345267"
"-87","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332345508"
"-87","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332345724"
"-86","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332346357"
"-90","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332346693"
"-86","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332347434"
"-97","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332347798"
"-98","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332348273"
"-99","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332348501"
"-91","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349091"
"-91","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349141"
"-93","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349337"
"-91","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349458"
"-93","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349554"
"-89","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332349701"
"-95","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332350035"
"-96","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332350647"
"-93","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332351016"
"-93","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332351384"
"-90","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332351626"
"-89","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332351943"
"-88","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332352335"
"-88","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332352442"
"-91","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332352926"
"-94","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332353161"
"-94","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332353318"
"-95","29382d43-0bf0-4144-be3e-476398d9721a","0","0","1647332353393"
